OBJECTID_1,FIPS,EDU_COMP,EDU_RANK,EE_COMP,EE_RANK,N_COMP,N_RANK,COMP_,COMP_RANK,COMP_OPP
309,26163537200,-0.214989,2,-0.365635,2,-0.872419,1,-0.484348,2,Low
310,26163537300,-0.730022,2,-0.544727,2,-0.686324,1,-0.653691,1,Very Low
311,26099245100,-0.384519,2,-0.082357,2,-0.154456,2,-0.207111,2,Low
312,26099245200,-0.554407,2,-0.374144,2,-0.329138,2,-0.41923,2,Low
313,26099245300,-0.189261,2,0.145785,3,-0.016006,2,-0.019827,3,Moderate
314,26099245400,-0.709417,2,-0.263205,2,-0.363973,2,-0.445532,2,Low
315,26099247400,0.569452,4,0.585328,5,0.463568,4,0.539449,4,High
316,26099250100,0.381695,4,0.084567,3,0.349579,4,0.271947,4,High
317,26099250400,0.415675,4,0.132722,3,0.299735,4,0.282711,4,High
318,26099250900,0.469936,4,0.382349,4,0.390823,4,0.414369,4,High
319,26099251300,0.018048,3,0.462714,4,0.480627,5,0.320463,4,High
320,26099251800,0.00134,3,0.094025,3,0.16544,3,0.086935,3,Moderate
321,26099254000,0.374942,4,0.235297,3,0.288557,4,0.299599,4,High
322,26099254500,0.477429,4,0.0404,3,0.184524,3,0.234118,3,Moderate
323,26099255400,0.114275,3,0.24702,3,0.39458,4,0.251959,3,Moderate
324,26099255700,-0.686798,2,-0.021546,2,0.152823,3,-0.185173,2,Low
325,26099256100,-0.098513,3,-0.159248,2,-0.01246,2,-0.090074,2,Low
326,26099256500,-0.222454,2,0.242588,3,0.197,3,0.072378,3,Moderate
327,26099258000,-0.355755,2,0.099044,3,0.289732,4,0.011007,3,Moderate
328,26099258500,-0.008311,3,0.060256,3,0.109715,3,0.053887,3,Moderate
329,26099258900,-0.371505,2,-0.412119,2,-0.290141,2,-0.357922,2,Low
330,26099260600,0.348446,4,0.027432,3,0.24094,3,0.205606,3,Moderate
331,26099260900,0.04889,3,0.004848,3,0.335074,4,0.129604,3,Moderate
332,26099261300,-0.741175,1,0.293666,4,0.308784,4,-0.046242,2,Low
333,26099261600,-0.236173,2,0.560603,5,0.40811,4,0.24418,3,Moderate
334,26099262100,0.182559,3,-0.461899,2,-0.196046,2,-0.158462,2,Low
335,26099262600,-0.048348,3,-0.23713,2,0.098492,3,-0.062329,2,Low
336,26099263400,-0.108087,3,0.074547,3,0.301564,4,0.089341,3,Moderate
337,26099267600,0.173996,3,0.098314,3,0.505813,5,0.259375,3,Moderate
338,26087330500,0.0723,3,-0.001393,3,0.147787,3,0.072898,3,Moderate
339,26087333000,0.190534,3,0.206674,3,0.411283,4,0.269497,4,High
340,26087336500,-0.890843,1,-0.019342,2,5.9451,5,1.678305,5,Very High
341,26087341500,0.101579,3,0.424034,4,0.355938,4,0.29385,4,High
342,26099206700,0.152155,3,-0.61776,1,0.209227,3,-0.085459,2,Low
343,26099215000,0.473021,4,0.477775,4,0.599932,5,0.516909,4,High
344,26099221100,0.594383,4,0.588835,5,0.478747,5,0.553988,5,Very High
345,26099222101,0.0018,3,-0.165955,2,-0.174879,2,-0.113011,2,Low
346,26099223500,0.272123,4,0.542301,4,0.36427,4,0.392898,4,High
347,26099224100,0.709727,4,0.878405,5,0.80184,5,0.796657,5,Very High
348,26099224600,0.420838,4,0.470712,4,0.269987,4,0.387179,4,High
349,26099225500,0.25078,3,-0.199012,2,0.387823,4,0.14653,3,Moderate
350,26099225900,0.605351,4,0.253665,4,0.495333,5,0.45145,4,High
351,26099226700,0.519521,4,0.05935,3,0.255753,3,0.278208,4,High
352,26099230000,0.795715,5,0.35509,4,-0.038201,2,0.370868,4,High
353,26099230300,0.430405,4,-0.216454,2,0.038065,3,0.084005,3,Moderate
354,26099230700,0.602973,4,0.230426,3,0.559861,5,0.46442,4,High
355,26099231200,0.402152,4,0.160896,3,0.263092,4,0.27538,4,High
356,26099231700,-0.024082,3,0.313444,4,0.385369,4,0.22491,3,Moderate
357,26099232100,0.406095,4,0.444443,4,0.302017,4,0.384185,4,High
358,26099240300,0.330773,4,0.151379,3,0.238292,3,0.240148,3,Moderate
359,26099240400,0.450033,4,0.546937,4,0.488264,5,0.495078,4,High
360,26099240900,0.482282,4,0.063732,3,0.396547,4,0.314187,4,High
361,26099241400,0.508784,4,0.457199,4,0.350807,4,0.43893,4,High
362,26099242000,0.05814,3,-0.084974,2,-0.107001,2,-0.044612,2,Low
363,26099243000,0.553056,4,0.460838,4,0.553531,5,0.522475,4,High
364,26125181600,-0.970121,1,0.088539,3,-0.067541,2,-0.316374,2,Low
365,26125183000,0.917788,5,0.175371,3,-0.028546,2,0.354871,4,High
366,26125183100,0.788825,5,0.454399,4,0.468542,5,0.570589,5,Very High
367,26125183200,0.157432,3,0.475088,4,0.175275,3,0.269265,4,High
368,26125183400,0.716458,5,0.385918,4,0.396982,4,0.499786,4,High
369,26125183900,0.958713,5,0.489825,4,0.19502,3,0.547853,4,High
370,26125184400,0.978157,5,0.451981,4,0.25179,3,0.560643,5,Very High
371,26125188100,1.233583,5,1.177978,5,0.766219,5,1.05926,5,Very High
372,26125190500,1.081592,5,0.889658,5,0.924111,5,0.96512,5,Very High
373,26125191000,1.039762,5,0.206064,3,0.090778,3,0.445535,4,High
374,26125192200,1.159004,5,0.862819,5,0.798505,5,0.94011,5,Very High
375,26125192700,1.266597,5,0.530576,4,0.706951,5,0.834708,5,Very High
376,26125193300,1.108928,5,0.095153,3,0.132133,3,0.445405,4,High
377,26125194000,1.177533,5,0.175398,3,-0.040174,2,0.437586,4,High
378,26125194400,0.714836,4,0.479046,4,0.382312,4,0.525398,4,High
379,26125196000,1.130916,5,0.849986,5,0.754138,5,0.91168,5,Very High
380,26125196300,1.152923,5,0.525129,4,0.690725,5,0.789592,5,Very High
381,26125196700,1.355897,5,1.01096,5,0.788435,5,1.051764,5,Very High
382,26125197000,1.220362,5,0.813552,5,0.677946,5,0.903953,5,Very High
383,26125197500,0.993895,5,0.148071,3,-0.171517,2,0.323483,4,High
384,26125197900,1.346017,5,0.841959,5,0.687758,5,0.958578,5,Very High
385,26115830300,0.167688,3,0.636351,5,0.585673,5,0.463238,4,High
386,26115831100,-0.126487,3,0.628869,5,0.420822,4,0.307735,4,High
387,26115831800,-0.97034,1,-0.879685,1,-0.307793,2,-0.719273,1,Very Low
388,26115832200,-0.232269,2,0.124314,3,0.263579,4,0.051875,3,Moderate
389,26115832800,0.529572,4,0.84417,5,0.560859,5,0.644867,5,Very High
390,26115833200,0.613452,4,3.513521,5,0.498491,5,1.541821,5,Very High
391,26115833800,0.67428,4,0.370356,4,0.390284,4,0.478307,4,High
392,26125121400,0.702375,4,0.548197,5,0.612061,5,0.620878,5,Very High
393,26125121800,0.470179,4,0.439906,4,0.431134,4,0.447073,4,High
394,26125122900,0.20706,3,0.095957,3,0.224684,3,0.175901,3,Moderate
395,26125125600,0.421575,4,0.672785,5,0.578076,5,0.557479,5,Very High
396,26125127000,0.748504,5,3.093284,5,0.548994,5,1.463594,5,Very High
397,26125127400,0.77522,5,0.019676,3,0.418276,4,0.40439,4,High
398,26125128200,0.924293,5,0.685101,5,0.710375,5,0.773256,5,Very High
399,26125128700,1.068684,5,0.680662,5,0.774906,5,0.841417,5,Very High
400,26125130600,0.743502,5,-0.161126,2,0.45539,4,0.345922,4,High
401,26125131500,0.590995,4,0.522192,4,0.481888,5,0.531692,4,High
402,26125132500,0.385696,4,0.431381,4,0.036798,3,0.284625,4,High
403,26125133001,1.123379,5,1.206535,5,0.651068,5,0.993661,5,Very High
404,26125134300,0.8554,5,0.669758,5,0.556495,5,0.693884,5,Very High
405,26125134800,0.966043,5,0.718407,5,0.54591,5,0.743453,5,Very High
406,26125135300,0.957515,5,1.244664,5,0.861221,5,1.021133,5,Very High
407,26125136300,1.164097,5,0.826966,5,0.317124,4,0.769396,5,Very High
408,26125137100,1.160296,5,0.758572,5,0.71943,5,0.879433,5,Very High
409,26125138600,0.816698,5,1.100016,5,0.719702,5,0.878805,5,Very High
410,26125140301,-0.290979,2,-0.26361,2,-0.555559,2,-0.370049,2,Low
411,26125140600,0.77667,5,0.048693,3,0.223389,3,0.349584,4,High
412,26125141100,-0.781691,1,-0.184306,2,-0.351732,2,-0.439243,2,Low
413,26125141700,-1.413193,1,-1.37496,1,-0.95466,1,-1.247604,1,Very Low
414,26125142600,-0.633277,2,-0.11018,2,0.047385,3,-0.232024,2,Low
415,26125144200,0.080255,3,0.243331,3,0.524908,5,0.282831,4,High
416,26125144300,0.071731,3,0.275703,4,0.359466,4,0.235633,3,Moderate
417,26125144400,0.240097,3,0.3414,4,0.351383,4,0.31096,4,High
418,26125144800,-0.299805,2,0.122687,3,0.111485,3,-0.021877,3,Moderate
419,26125145501,0.445846,4,0.474152,4,0.189789,3,0.369929,4,High
420,26125145600,-0.119995,3,0.502602,4,0.241317,3,0.207975,3,Moderate
421,26125150400,1.263657,5,0.956989,5,1.130548,5,1.117064,5,Very High
422,26125150700,1.300836,5,1.223031,5,0.888273,5,1.13738,5,Very High
423,26125152700,1.259273,5,1.109551,5,1.144277,5,1.171034,5,Very High
424,26125153200,1.354845,5,0.79066,5,0.748221,5,0.964575,5,Very High
425,26125156500,1.031448,5,0.589806,5,0.77726,5,0.799505,5,Very High
426,26125157100,1.156616,5,1.031113,5,0.740406,5,0.976045,5,Very High
427,26125157400,1.052719,5,0.817152,5,0.872227,5,0.914033,5,Very High
428,26125157700,0.90391,5,1.280014,5,0.821344,5,1.001756,5,Very High
429,26125158200,0.994328,5,0.770119,5,0.660311,5,0.808253,5,Very High
430,26125160400,0.076302,3,0.076126,3,-0.256093,2,-0.034555,3,Moderate
431,26125160900,0.168921,3,0.024081,3,-0.435307,2,-0.080768,2,Low
432,26125161300,0.04165,3,0.283442,4,0.081947,3,0.135679,3,Moderate
433,26125161700,-0.015983,3,0.41919,4,0.35147,4,0.251559,3,Moderate
434,26125165000,0.900578,5,0.463748,4,0.313084,4,0.559137,5,Very High
435,26125166100,0.97773,5,0.778789,5,0.278767,4,0.678428,5,Very High
436,26125166600,0.688143,4,0.338021,4,-0.15466,2,0.290501,4,High
437,26125166900,0.810331,5,0.571408,5,0.539648,5,0.640462,5,Very High
438,26125167500,0.670852,4,0.626963,5,0.227123,3,0.508313,4,High
439,26125168100,0.839736,5,1.297478,5,0.74116,5,0.959458,5,Very High
440,26125168800,0.932304,5,1.046746,5,0.785978,5,0.921676,5,Very High
441,26125170200,0.846514,5,0.442062,4,0.242147,3,0.510241,4,High
442,26125171200,0.135195,3,-0.176551,2,-0.002812,2,-0.014722,3,Moderate
443,26125172400,0.666673,4,-0.214512,2,-0.712194,1,-0.086678,2,Low
444,26125173200,0.316406,4,0.356126,4,0.331719,4,0.33475,4,High
445,26125175200,-0.252878,2,-0.183254,2,-0.198532,2,-0.211555,2,Low
446,26125180200,0.367583,4,0.074452,3,0.135503,3,0.192512,3,Moderate
447,26125181300,-0.373253,2,0.181769,3,0.029037,3,-0.054149,2,Low
448,26147621000,-0.187712,2,-0.398424,2,-0.281104,2,-0.28908,2,Low
449,26147624000,-0.155213,3,-0.855267,1,-0.823397,1,-0.611292,2,Low
450,26147629000,0.02644,3,0.308969,4,0.025857,3,0.120422,3,Moderate
451,26147634100,-0.220291,2,0.182988,3,0.286613,4,0.083104,3,Moderate
452,26147637100,0.40432,4,0.563578,5,0.427447,4,0.465115,4,High
453,26147640600,0.689286,4,0.499105,4,0.528107,5,0.572166,5,Very High
454,26147649000,0.244065,3,-0.240002,2,0.096759,3,0.033607,3,Moderate
455,26147651100,0.427547,4,1.00597,5,0.624263,5,0.685927,5,Very High
456,26147655100,0.313214,4,-0.057374,2,0.215819,3,0.157219,3,Moderate
457,26147658100,0.119659,3,0.338894,4,0.418575,4,0.292376,4,High
458,26163585800,-0.251761,2,-0.101789,2,-0.099031,2,-0.15086,2,Low
459,26163585900,-0.736486,1,-0.06459,2,-0.060727,2,-0.287268,2,Low
460,26163586200,-0.229969,2,0.132877,3,0.051322,3,-0.015256,3,Moderate
461,26163586300,-0.232941,2,0.35155,4,0.21935,3,0.112653,3,Moderate
462,26163591501,0.152325,3,0.346905,4,0.012043,3,0.170425,3,Moderate
463,26163591502,0.524419,4,0.630428,5,0.095639,3,0.416829,4,High
464,26163593000,0.172292,3,0.139158,3,0.079727,3,0.130392,3,Moderate
465,26163594100,0.928559,5,0.764956,5,0.467975,4,0.720497,5,Very High
466,26163594500,0.488308,4,0.086036,3,0.272072,4,0.282139,4,High
467,26163596200,0.978416,5,0.613007,5,0.684741,5,0.758721,5,Very High
468,26163990200,0.191257,3,0.10372,3,0,3,0.098326,3,Moderate
469,26163550300,1.343531,5,1.582148,5,0.939245,5,1.288308,5,Very High
470,26163550800,1.075152,5,0.804588,5,0.666701,5,0.848814,5,Very High
471,26163551800,1.087547,5,0.341447,4,0.340633,4,0.589876,5,Very High
472,26163554400,-0.034019,3,0.11596,3,0.037995,3,0.039979,3,Moderate
473,26163554900,-0.209973,2,0.034547,3,0.265361,4,0.029978,3,Moderate
474,26163555600,-0.122533,3,0.305184,4,0.429136,4,0.203929,3,Moderate
475,26163556400,0.894225,5,0.681563,5,0.694877,5,0.756888,5,Very High
476,26163556700,0.742315,5,0.546891,4,0.591905,5,0.627037,5,Very High
477,26163557100,0.845794,5,0.129664,3,0.44983,4,0.475096,4,High
478,26163557400,0.88845,5,0.572044,5,0.683699,5,0.714731,5,Very High
479,26163558000,0.782691,5,0.252376,4,0.516129,5,0.517065,4,High
480,26163558400,0.74971,5,0.585499,5,0.366034,4,0.567081,5,Very High
481,26163558900,0.77425,5,0.516316,4,0.387945,4,0.559504,5,Very High
482,26163559200,0.475333,4,0.192845,3,0.335064,4,0.334414,4,High
483,26163561200,1.099217,5,0.993096,5,0.991886,5,1.028066,5,Very High
484,26163561900,1.106622,5,1.1702,5,1.000046,5,1.092289,5,Very High
485,26163562600,0.942076,5,0.921408,5,0.449497,4,0.770994,5,Very High
486,26163563200,0.720777,5,0.128766,3,-0.148417,2,0.233709,3,Moderate
487,26163563600,0.979036,5,0.878171,5,0.521819,5,0.793009,5,Very High
488,26163564300,0.821414,5,0.33744,4,0.458921,4,0.539258,4,High
489,26163564504,0.510617,4,0.630644,5,0.617429,5,0.58623,5,Very High
490,26163564900,-1.400749,1,-0.357393,2,-0.363444,2,-0.707195,1,Very Low
491,26163565300,0.501027,4,0.073475,3,-0.393095,2,0.060469,3,Moderate
492,26163565900,-0.142397,3,0.239645,3,0.080551,3,0.059266,3,Moderate
493,26163566400,-1.006745,1,-0.079295,2,-0.529756,2,-0.538599,2,Low
494,26163566500,-0.133818,3,-0.471727,2,-0.415002,2,-0.340182,2,Low
495,26163566600,-0.409875,2,0.624207,5,0.237788,3,0.150706,3,Moderate
496,26163566700,-0.442549,2,0.306339,4,0.054546,3,-0.027221,3,Moderate
497,26163567100,0.425392,4,-0.085797,2,-0.031271,2,0.102775,3,Moderate
498,26163567800,-0.033102,3,0.245184,3,-0.005038,2,0.069015,3,Moderate
499,26163568000,-0.258121,2,0.159901,3,0.104006,3,0.001928,3,Moderate
500,26163568500,-0.481574,2,-0.81875,1,-0.817323,1,-0.705883,1,Very Low
501,26163569100,-0.013601,3,0.335113,4,0.447779,4,0.25643,3,Moderate
502,26163569400,-0.004898,3,0.388783,4,0.217741,3,0.200542,3,Moderate
503,26163569800,-0.010034,3,0.402758,4,0.246622,3,0.213116,3,Moderate
504,26163570600,-0.638382,2,-1.746608,1,-0.802908,1,-1.062633,1,Very Low
505,26163570900,-0.576197,2,-0.709372,1,-0.48807,2,-0.591213,2,Low
506,26163572200,-0.195092,2,0.199852,3,0.249906,3,0.084889,3,Moderate
507,26163572900,0.048338,3,0.307459,4,0.135028,3,0.163608,3,Moderate
508,26163573400,0.008591,3,-0.124024,2,-0.236347,2,-0.11726,2,Low
509,26163573701,-0.56519,2,-0.165296,2,-0.128021,2,-0.286169,2,Low
510,26163575000,0.287089,4,0.211209,3,0.183832,3,0.227377,3,Moderate
511,26163575300,0.196837,3,0.153599,3,0.343946,4,0.231461,3,Moderate
512,26163576200,0.038502,3,0.277116,4,0.297979,4,0.204533,3,Moderate
513,26163576700,0.497467,4,0.541821,4,0.427448,4,0.488912,4,High
514,26163577400,-0.561008,2,0.089943,3,0.083147,3,-0.129306,2,Low
515,26163577900,-0.281433,2,0.436575,4,0.009839,3,0.054994,3,Moderate
516,26163579100,-1.542912,1,-0.868125,1,-0.825974,1,-1.079004,1,Very Low
517,26163579800,-0.8212,1,-0.851435,1,-1.078008,1,-0.916881,1,Very Low
518,26163580300,-0.044207,3,0.267405,4,0.232828,3,0.152009,3,Moderate
519,26163580600,0.13493,3,-0.234586,2,-0.158138,2,-0.085931,2,Low
520,26163581200,0.231104,3,0.248793,3,0.066607,3,0.182168,3,Moderate
521,26163582000,0.228078,3,0.132504,3,-0.245777,2,0.038268,3,Moderate
522,26163583200,-0.362389,2,-0.406268,2,-0.129558,2,-0.299405,2,Low
523,26163583500,-0.298257,2,0.41995,4,0.338072,4,0.153255,3,Moderate
524,26163583900,-0.274416,2,0.030851,3,-0.086373,2,-0.10998,2,Low
525,26163584300,-0.262157,2,0.251403,4,-0.128187,2,-0.046314,2,Low
526,26163584700,-0.586456,2,0.147007,3,0.219609,3,-0.07328,2,Low
527,26099250600,0.407244,4,-0.401201,2,0.250135,3,0.085393,3,Moderate
528,26099250700,0.296634,4,-0.103032,2,0.315312,4,0.169638,3,Moderate
529,26099250800,0.524871,4,0.338156,4,0.329702,4,0.397577,4,High
530,26099251000,0.23479,3,-0.201935,2,0.114371,3,0.049075,3,Moderate
531,26099251100,0.63042,4,0.324713,4,0.553361,5,0.502831,4,High
532,26099251200,-0.175864,2,0.042801,3,0.325716,4,0.064218,3,Moderate
533,26099251400,0.214674,3,0.267991,4,0.280675,4,0.254447,3,Moderate
534,26099251500,0.495506,4,0.350212,4,0.356548,4,0.400755,4,High
535,26099251600,0.399493,4,0.125614,3,0.147393,3,0.224167,3,Moderate
536,26099251700,0.175672,3,0.045183,3,0.005622,3,0.075492,3,Moderate
537,26099251900,0.408606,4,0.091502,3,0.215915,3,0.238674,3,Moderate
538,26099252000,0.027183,3,-0.247534,2,0.11444,3,-0.035304,3,Moderate
539,26099252100,0.228043,3,0.042076,3,0.261508,4,0.177209,3,Moderate
540,26099252200,-0.068797,3,0.436154,4,0.204417,3,0.190591,3,Moderate
541,26099254100,0.562178,4,0.525148,4,0.294688,4,0.460672,4,High
542,26099254200,0.467783,4,-0.043107,2,0.210691,3,0.211789,3,Moderate
543,26099255000,-0.254176,2,-0.124862,2,-0.061106,2,-0.146715,2,Low
544,26099255100,-0.526396,2,0.131916,3,0.071891,3,-0.10753,2,Low
545,26099255200,0.290165,4,-0.225633,2,-0.441296,2,-0.125588,2,Low
546,26099255300,-0.611647,2,-0.496781,2,0.031326,3,-0.359034,2,Low
547,26099255500,-0.531738,2,-0.051806,2,0.325158,4,-0.086129,2,Low
548,26099255600,-0.180086,2,0.209375,3,0.044522,3,0.024604,3,Moderate
549,26099255800,-0.307942,2,-0.199902,2,0.06712,3,-0.146908,2,Low
550,26099255900,-0.630058,2,-0.232466,2,-0.131758,2,-0.331427,2,Low
551,26099256000,-0.33695,2,-0.023857,2,0.14675,3,-0.071352,2,Low
552,26099256200,-0.500746,2,0.007838,3,-0.021867,2,-0.171592,2,Low
553,26099256300,-0.333455,2,-0.57294,2,-0.109321,2,-0.338572,2,Low
554,26099256400,-0.220688,2,-0.293878,2,-0.01983,2,-0.178132,2,Low
555,26099256600,-0.643089,2,-0.3436,2,-0.168352,2,-0.385014,2,Low
556,26099256700,-0.512231,2,0.068663,3,0.203604,3,-0.079988,2,Low
557,26099247100,-0.10081,3,-0.662054,1,-0.436661,2,-0.399842,2,Low
558,26099247200,0.4609,4,0.323321,4,0.346425,4,0.376882,4,High
559,26099247300,0.699769,4,0.39383,4,0.609609,5,0.567736,5,Very High
560,26099247500,-0.065905,3,-0.200554,2,-0.173862,2,-0.146774,2,Low
561,26099247601,0.525144,4,0.181548,3,-0.412139,2,0.098184,3,Moderate
562,26099247602,0.225262,3,0.037471,3,-0.02245,2,0.080094,3,Moderate
563,26099250000,0.352915,4,0.357667,4,0.429974,4,0.380185,4,High
564,26099250200,0.368438,4,0.214598,3,0.353446,4,0.312161,4,High
565,26099250300,0.171339,3,0.044564,3,0.232807,3,0.14957,3,Moderate
566,26099250500,0.255495,3,-0.002698,3,0.373048,4,0.208615,3,Moderate
567,26099263600,-0.500652,2,-0.466238,2,-0.383545,2,-0.450145,2,Low
568,26099263700,-0.790714,1,-0.83221,1,-0.061457,2,-0.56146,2,Low
569,26099263800,-0.629927,2,-0.335843,2,-0.647707,1,-0.537826,2,Low
570,26099264000,-0.651254,2,-0.357486,2,-0.406672,2,-0.471804,2,Low
571,26099264200,-0.726592,2,-0.501195,2,-0.24481,2,-0.490866,2,Low
572,26099268000,-0.303517,2,0.02146,3,-0.066069,2,-0.116042,2,Low
573,26099268100,-0.222075,2,-0.285778,2,-0.191091,2,-0.232981,2,Low
574,26099268200,0.62364,4,0.716866,5,0.435817,4,0.592108,5,Very High
575,26099268300,-0.690302,2,-0.615382,1,-0.262857,2,-0.522847,2,Low
576,26099268400,-1.254232,1,-0.258116,2,-0.211734,2,-0.574694,2,Low
577,26099982000,0.056885,3,0.376138,4,0.555923,5,0.329649,4,High
578,26099982100,0.094001,3,0.699279,5,-1.402778,1,-0.203166,2,Low
579,26099982300,0.198476,3,0.222033,3,-0.425651,2,-0.001714,3,Moderate
580,26099210000,0.292272,4,0.034418,3,0.486387,5,0.271026,4,High
581,26099211000,0.264693,4,-0.106471,2,0.252005,3,0.136742,3,Moderate
582,26099212000,0.465343,4,0.195125,3,0.523827,5,0.394765,4,High
583,26099214000,0.075081,3,-0.226261,2,0.424502,4,0.091108,3,Moderate
584,26099214500,0.409083,4,0.523551,4,0.813013,5,0.581883,5,Very High
585,26099215200,0.498352,4,0.681132,5,0.688304,5,0.622596,5,Very High
586,26099215300,0.212232,3,0.241056,3,0.347324,4,0.266871,4,High
587,26099215500,0.40992,4,0.223825,3,0.539989,5,0.391245,4,High
588,26099263500,-0.360756,2,0.016469,3,-0.00077,3,-0.115019,2,Low
589,26099216000,0.581058,4,0.338601,4,0.59179,5,0.503817,4,High
590,26099217000,0.243526,3,0.405774,4,0.504883,5,0.384727,4,High
591,26099220001,0.423294,4,0.729024,5,0.635714,5,0.596011,5,Very High
592,26099220002,0.747853,5,0.722208,5,0.154416,3,0.541492,4,High
593,26099221200,0.294804,4,0.338477,4,0.32306,4,0.31878,4,High
594,26099221500,0.561131,4,0.898158,5,0.737582,5,0.73229,5,Very High
595,26099221800,0.449953,4,0.329614,4,0.431918,4,0.403828,4,High
596,26099222102,0.563141,4,0.12449,3,0.242139,3,0.309923,4,High
597,26099222500,0.545497,4,0.698479,5,0.429427,4,0.557801,5,Very High
598,26099222800,0.738022,5,0.366639,4,0.463441,4,0.522701,4,High
599,26099223400,0.625315,4,0.73772,5,0.718903,5,0.693979,5,Very High
600,26099223800,0.721742,5,0.40707,4,0.760929,5,0.629914,5,Very High
601,26099223900,0.657908,4,0.688654,5,0.66376,5,0.670107,5,Very High
602,26099224000,0.605528,4,0.807802,5,0.775244,5,0.729525,5,Very High
603,26099224200,0.234091,3,0.307845,4,0.402134,4,0.31469,4,High
604,26099224300,0.621976,4,0.517755,4,0.624027,5,0.58792,5,Very High
605,26099224400,0.729556,5,0.832135,5,0.728912,5,0.763534,5,Very High
606,26099224500,0.474568,4,0.584641,5,0.511917,5,0.523708,4,High
607,26099225100,0.339568,4,0.652283,5,0.413631,4,0.468494,4,High
608,26099225200,0.646431,4,0.38412,4,0.556777,5,0.529109,4,High
609,26099225300,0.662496,4,0.381629,4,0.235867,3,0.426664,4,High
610,26099225400,0.704606,4,0.373754,4,0.692336,5,0.590232,5,Very High
611,26099225600,0.455414,4,-0.047987,2,0.112176,3,0.173201,3,Moderate
612,26099225701,0.331433,4,0.126756,3,-0.387521,2,0.023556,3,Moderate
613,26099225702,0.446431,4,0.232621,3,0.364145,4,0.347732,4,High
614,26099225800,0.42016,4,-0.095914,2,0.351691,4,0.225312,3,Moderate
615,26125120000,0.498666,4,0.007323,3,0.703642,5,0.403211,4,High
616,26125120300,0.520894,4,0.333832,4,0.649817,5,0.501514,4,High
617,26125121000,0.097874,3,0.052455,3,0.099363,3,0.083231,3,Moderate
618,26125121500,0.456589,4,0.18187,3,0.097361,3,0.245273,3,Moderate
619,26125121700,0.587122,4,0.509839,4,0.459133,4,0.518698,4,High
620,26125122200,0.540139,4,0.430854,4,0.574212,5,0.515068,4,High
621,26125122400,0.400653,4,0.18924,3,0.364839,4,0.318244,4,High
622,26125122700,0.629621,4,0.5415,4,0.310389,4,0.493837,4,High
623,26147620000,-0.078919,3,-0.319681,2,-0.551224,2,-0.316608,2,Low
624,26147622000,-0.483956,2,0.013304,3,-0.217681,2,-0.229444,2,Low
625,26147623000,-0.501804,2,-0.789082,1,-0.232811,2,-0.507899,2,Low
626,26147625000,-0.977743,1,-0.618547,1,-1.01316,1,-0.869817,1,Very Low
627,26147626000,-0.364671,2,-0.043967,2,-0.374357,2,-0.260998,2,Low
628,26147627000,-0.205053,2,0.214489,3,0.166508,3,0.058648,3,Moderate
629,26147628000,0.010164,3,0.050969,3,0.095801,3,0.052311,3,Moderate
630,26147630100,-0.287329,2,0.238927,3,-0.071555,2,-0.039985,2,Low
631,26147630400,0.116351,3,0.53191,4,0.365057,4,0.337773,4,High
632,26147631100,0.26585,4,0.606713,5,0.303686,4,0.392083,4,High
